report_date,y
2014-04-14,40923.46128873586
2014-04-15,28022.107455063353
2014-04-16,25074.920634920636
2014-04-17,25975.682036221242
2014-04-18,22042.03580138523
2014-04-19,14262.393062457371
2014-04-20,15667.099319066148
2014-04-21,28652.379918588875
2014-04-22,26087.940702639753
2014-04-23,26957.496224588576
2014-04-24,21646.269545936568
2014-04-25,21881.476798924006
2014-04-26,15173.492179253431
2014-04-27,18372.140245069884
2014-04-28,31259.513067531476
2014-04-29,29413.631921201108
2014-04-30,26861.987704918032
2014-05-01,13636.71216588985
2014-05-02,11527.392925066566
2014-05-03,18959.532870986128
2014-05-04,39149.41108479394
2014-05-05,29149.150113079533
2014-05-06,32107.369728915663
2014-05-07,22463.682338588587
2014-05-08,25600.927654390405
2014-05-09,23121.229211385908
2014-05-10,13755.098365249883
2014-05-11,14223.526550730028
2014-05-12,27301.28243707625
2014-05-13,23907.895346681496
2014-05-14,29307.269879518073
2014-05-15,22016.596729490022
2014-05-16,26001.92791962393
2014-05-17,13420.534781008466
2014-05-18,14110.72457237447
2014-05-19,26918.765438885835
2014-05-20,23791.465690759378
2014-05-21,22807.74095342266
2014-05-22,22830.1195563233
2014-05-23,20763.51319249252
2014-05-24,13987.668085877343
2014-05-25,20899.733827920023
2014-05-26,24788.627684533476
2014-05-27,29047.80268856009
2014-05-28,37531.963180218394
2014-05-29,28290.615703596864
2014-05-30,28180.376486486486
2014-05-31,12858.871557155715
2014-06-01,13478.702141057935
2014-06-02,15295.71007988511
2014-06-03,34492.180858676205
2014-06-04,27194.38522096976
2014-06-05,31694.630157739954
2014-06-06,24466.981217731885
2014-06-07,13010.908338524518
2014-06-08,15080.98318654924
2014-06-09,25462.28763726532
2014-06-10,26390.833259580493
2014-06-11,21717.7746404306
2014-06-12,20836.01066173231
2014-06-13,33992.35785218385
2014-06-14,20185.793766461808
2014-06-15,10223.876216358376
2014-06-16,43063.89302895128
2014-06-17,43887.88952929875
2014-06-18,36730.23678941412
2014-06-19,24785.270940245282
2014-06-20,24915.933315945054
2014-06-21,20038.495402498265
2014-06-22,31304.53617537475
2014-06-23,32328.284379865076
2014-06-24,37010.5821024445
2014-06-25,47205.10013800242
2014-06-26,36030.12467733608
2014-06-27,34387.42699724518
2014-06-28,24368.034049871025
2014-06-29,22462.440784381182
2014-06-30,39081.304057524394
2014-07-01,31930.751066734938
2014-07-02,28077.069904404234
2014-07-03,24630.11590250554
2014-07-04,22571.64618535586
2014-07-05,23222.148773006134
2014-07-06,16663.606442815748
2014-07-07,26984.92514868309
2014-07-08,28923.036530456207
2014-07-09,22905.443510023786
2014-07-10,27670.110337803428
2014-07-11,20336.3900372755
2014-07-12,12609.446671741522
2014-07-13,16802.29045573246
2014-07-14,23924.825995630985
2014-07-15,21991.61263759348
2014-07-16,19702.580396106077
2014-07-17,25033.939152328996
2014-07-18,17500.107933579337
2014-07-19,13020.459212730319
2014-07-20,14585.974082434579
2014-07-21,36221.86360223575
2014-07-22,30702.447836938434
2014-07-23,25659.738453857037
2014-07-24,28896.295178719865
2014-07-25,21889.815221916895
2014-07-26,23499.61265380778
2014-07-27,13838.094019933555
2014-07-28,28634.189274186872
2014-07-29,25137.091278058477
2014-07-30,20689.69443295558
2014-07-31,22906.733245186348
2014-08-01,20852.188754025265
2014-08-02,14232.027183342972
2014-08-03,10475.050840474622
2014-08-04,26561.448054618737
2014-08-05,18211.478478725152
2014-08-06,23164.049060628437
2014-08-07,20784.94870534251
2014-08-08,25555.453628536285
2014-08-09,13383.370797546013
2014-08-10,15531.955917232355
2014-08-11,34127.126691668025
2014-08-12,25168.997968635736
2014-08-13,24685.35950950138
2014-08-14,17229.447280708886
2014-08-15,19203.962893796688
2014-08-16,17755.899805605055
2014-08-17,11282.464349232014
2014-08-18,20899.041690186274
2014-08-19,20540.639513334943
2014-08-20,16279.573978771308
2014-08-21,17687.62914120296
2014-08-22,14410.188494295357
2014-08-23,16002.691307488563
2014-08-24,15321.959024937856
2014-08-25,24977.08754397186
2014-08-26,22807.267156666934
2014-08-27,37372.40736010218
2014-08-28,23723.33049295214
2014-08-29,21733.59637980311
2014-08-30,15581.53883995874
2014-08-31,23223.643015696845
